,YoB,income,frq,rcn,mnt,clothes,kitchen,small_appliances,toys,house_keeping,has_dependents,per_net_purchase,gender,education,marital_status,description,age,spent_online,oh_education_2nd Cycle,oh_education_Graduation,oh_education_Master,oh_education_OldSchool,oh_education_PhD,oh_gender_M,oh_description_Kind of OK,oh_description_Meh...,oh_description_OK nice!,oh_description_Take my money!!,oh_has_dependents_1.0,oh_marital_status_Married,oh_marital_status_Single,oh_marital_status_Together,oh_marital_status_Whatever,oh_marital_status_Widow
4988,1940,1.8327108828272618,1.6648819431043984,-0.7951751805943116,1918,-0.8303103420979154,-0.005055680937675411,0.9912715603584857,0.7525387328501248,0.008882723752959535,False,-1.537141002537985,M,Graduation,Together,OK nice!,1.506723873088273,0.5500248781256879,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4989,1989,-1.24831540709999,-1.086697559388094,-0.7091634485757153,32,-0.8730071632281927,0.7594992279228843,1.6269117107339177,-0.6356523119545504,-0.11798513073772338,True,1.166334068382874,F,Graduation,Together,Meh...,-1.326368090544223,-0.9254357918285183,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4990,1973,-0.18441146177175868,-0.4446623421398459,-0.7378340259152474,217,1.0056529665040064,-0.6421847716548085,-0.677283834377023,-0.6356523119545504,-0.625456548700455,True,0.6256390541987022,M,Graduation,Married,Meh...,-0.40127683711320383,-0.3502178963899932,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4991,1945,0.7262914782451869,0.9311274091064003,-0.7665046032547794,1282,-0.2752516674043112,-0.8970364079416617,1.7063667295308467,-0.5094531260632162,-0.4985886942097721,True,-1.4830715011195679,M,PhD,Together,OK nice!,1.2176328563910797,0.09663182755356424,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4992,1977,-0.7674183235398488,-0.2612237086403464,-0.8955222012826738,305,0.8348656819828973,-0.5147589535113819,-0.28000874039237805,-0.7618514978458846,-0.7523244031911379,True,0.3552915471066163,M,Graduation,Married,OK nice!,-0.6325496504709587,-0.15826048702286608,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4993,1949,1.043558550677074,1.1145660426058999,-0.15008719045483987,1090,1.1337434298948381,-0.769610589798235,-0.756738853173952,-0.6356523119545504,-0.625456548700455,True,0.6256390541987022,M,Master,Married,Take my money!!,0.9863600430333248,2.4540139574634656,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
4994,1971,-0.01743835470217666,-0.4446623421398459,-0.7378340259152474,261,0.8348656819828973,-0.6421847716548085,-0.438918777986236,-0.7618514978458846,-0.3717208397190892,True,0.24715254426978195,M,Graduation,Married,OK nice!,-0.28564043043432646,-0.3175607480346933,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4995,1982,-0.8715993677114466,-0.9032589258885947,-0.3651165205013304,36,-1.129188090009856,0.2497959553491778,2.4214618987032077,-0.13085556838921394,-0.625456548700455,True,1.2204035698012912,M,Master,Together,Meh...,-0.9216406671681521,-0.9080662338690508,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4996,1986,-1.7831380817137241,-0.9032589258885947,0.43765964500556764,33,0.5359879340709566,-0.13248149908110202,-0.756738853173952,-0.3832539401718822,0.26261843273432534,True,1.0041255641276225,F,Master,Single,OK nice!,-1.152913480525907,-0.9275177593921531,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4997,1952,1.3155484759035856,0.8394080923566506,0.050606850921884654,1206,1.1337434298948381,0.1223701372057512,-1.7101990787371,-0.5094531260632162,-0.11798513073772338,True,-0.7801679826801445,F,Graduation,Married,OK nice!,0.8129054330150087,0.9614216686999216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4998,1963,0.7465680818893277,-0.35294302539009614,-0.3364459431617983,302,1.5180148200673333,-0.769610589798235,-1.312923984752455,-0.7618514978458846,-0.8791922576818209,True,0.841917059872371,M,Graduation,Together,OK nice!,0.17690519628118312,-0.0053250982770079195,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4999,1946,1.1615480346063303,0.5642501421074013,-0.8668516239431417,1080,-0.4460389519254202,-0.25990731722452864,0.037811334795337895,-0.6356523119545504,2.165636250094569,False,-1.6993495067932365,M,2nd Cycle,Married,OK nice!,1.1598146530516409,-0.3405813608097408,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5000,1975,-0.7355498980991473,0.013934241608902864,-0.4367929638501606,393,0.8348656819828973,-0.8970364079416617,-0.5183737967831651,-0.6356523119545504,-0.11798513073772338,True,0.3552915471066163,M,Graduation,Married,Meh...,-0.5169132437920813,0.09823791681693954,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5001,1962,0.7698970774798982,1.0228467258561502,-0.2791047884827342,1085,1.9449830313701058,-0.8970364079416617,-1.9485641351278868,-0.8880506837372186,-0.8791922576818209,True,0.3012220456881991,F,Graduation,Married,OK nice!,0.2347233996206218,2.0507070979936413,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5002,1977,-0.7417636959900937,-0.9032589258885947,0.45199493367533367,43,0.6640783974617883,-0.13248149908110202,-0.5183737967831651,-0.5094531260632162,-0.4985886942097721,True,1.0581950655460397,F,Graduation,Married,Meh...,-0.6325496504709587,-0.8886741931334812,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5003,1983,-0.32896402323482665,-1.086697559388094,5.3689989474050845,20,-1.0010976266190243,-0.13248149908110202,-0.20055372159544907,4.033717566024812,-0.625456548700455,True,1.4907510768933772,F,Graduation,Married,Kind of OK,-0.9794588705075908,-0.9639819341495279,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5004,1991,-1.354495041236512,-0.2612237086403464,-0.8238457579338436,220,-0.6168262364465292,-0.13248149908110202,1.2296366167492727,-0.3832539401718822,0.3894862872250083,True,0.9500560627092053,F,Graduation,Single,OK nice!,-1.4420044972231003,-0.26206144126694314,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5005,1940,1.241491633203301,0.2890921918581521,-0.6661575825664172,946,-0.10446438288320219,-0.5147589535113819,0.4350864287799828,-0.13085556838921394,0.26261843273432534,False,-1.6452800053748193,M,Graduation,Married,OK nice!,1.506723873088273,-0.37198932862685985,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5006,1974,-0.579042134845896,-0.8115396091388449,-0.45112825251992666,89,0.621381576331511,-0.5147589535113819,-0.12109870279852009,-0.6356523119545504,-0.4985886942097721,True,0.19308304285136477,M,Graduation,Married,Meh...,-0.45909504045264254,-0.803729916537182,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5007,1960,0.9731718459123774,1.1145660426058999,-0.26476949981296816,1205,0.3225038284195703,-0.005055680937675411,-0.041643684001591096,-0.2570547542805481,-0.4985886942097721,True,0.13901354143294758,F,Graduation,Married,OK nice!,0.3503598062994992,2.1783019672506874,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5008,1960,0.19117809963655466,-0.2612237086403464,0.16528916028001295,436,1.2618338932856699,-0.6421847716548085,-1.233468965955526,-0.5094531260632162,-0.7523244031911379,True,-0.347611971332807,M,Graduation,Single,Meh...,0.3503598062994992,-0.11358741158601669,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5009,1995,-1.7063195510619078,-0.8115396091388449,-0.7521693145850135,41,-1.428065837921797,0.504647591636031,0.5939964663738408,1.004937104632793,1.7850326866225203,True,1.3826120740565426,M,1st Cycle,Single,OK nice!,-1.6732773105808552,-0.8814170490545257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5010,1988,-1.0092477092956853,-0.6281009756393454,-0.7951751805943116,151,-0.2752516674043112,-0.3873331353679552,0.9912715603584857,-0.2570547542805481,-0.11798513073772338,True,0.4634305499434507,M,Master,Single,Meh...,-1.2685498872047842,-0.5891682879077341,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5011,1955,0.6664791312949079,1.2062853593556497,0.4233243563358016,1334,0.49329111294067934,0.1223701372057512,-0.677283834377023,0.24774198928478838,-0.625456548700455,True,-0.6720289798433101,F,1st Cycle,Widow,Take my money!!,0.6394508229966926,1.3333205603526266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
5012,1942,1.5455680118666877,2.4903557938521463,-0.39378709784086247,2163,0.36520064954984754,-0.769610589798235,0.5939964663738408,-0.6356523119545504,-0.625456548700455,False,-0.4557509741696414,M,Master,Divorced,OK nice!,1.3910874664093957,3.327369608014492,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5013,1943,1.5204584543073665,1.481443309604899,-0.3507812318315644,1790,-0.06176756175292493,-0.005055680937675411,-0.756738853173952,0.5001403610674566,0.8969577051877399,False,-1.9156275124669053,M,1st Cycle,Together,Take my money!!,1.333269263069957,-0.3019162489136662,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5014,1978,-0.8900227333881121,-0.8115396091388449,-0.8381810466036096,61,0.9629561453737291,-0.6421847716548085,-0.5183737967831651,-0.6356523119545504,-0.7523244031911379,True,1.2204035698012912,F,PhD,Together,Kind of OK,-0.6903678538103973,-0.8114034541288644,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5015,1961,0.06741087380869909,-0.07778507514084688,0.30864204697767333,441,1.2191370721553925,-0.769610589798235,-0.836193871970881,-0.7618514978458846,-0.8791922576818209,True,0.6256390541987022,F,Graduation,Single,Kind of OK,0.2925416029600605,0.3693100936021886,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5016,1992,-1.4547515814769858,-1.178416876137844,0.3373126243172054,33,-1.7269435858337376,-0.3873331353679552,-0.12109870279852009,5.674306982612156,0.008882723752959535,True,0.571569552780285,F,Graduation,Married,Kind of OK,-1.499822700562539,-0.9432217433007125,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5017,1940,1.6880856453654691,2.8572330608511454,0.3373126243172054,2648,1.1337434298948381,-0.769610589798235,-0.677283834377023,-0.6356523119545504,-0.8791922576818209,False,-1.9156275124669053,M,Graduation,Married,OK nice!,1.506723873088273,0.055349385006063075,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5018,1978,-0.7854419712235295,-0.4446623421398459,-0.5514752732082889,260,-0.7022198787070837,1.0143508642097374,-0.597828815580094,1.5097338481981295,0.5163541417156912,False,-0.29354246991438987,F,Graduation,Together,Meh...,-0.6903678538103973,-0.4750169806330155,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5019,1974,-1.052380914538687,-1.086697559388094,0.32297733564743936,54,-1.129188090009856,0.504647591636031,1.4680016731400598,-0.7618514978458846,1.2775612686597888,True,-0.07726446424072114,M,1st Cycle,Together,OK nice!,-0.45909504045264254,-0.9155613170981362,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5020,1956,0.48042857456013965,0.8394080923566506,-0.4654635411896927,1218,-0.574129415316252,0.2497959553491778,-0.041643684001591096,0.878737918741459,0.6432219962063741,False,-1.0505154897722304,F,1st Cycle,Together,OK nice!,0.581632619657254,0.6191462012383628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5021,1939,0.8790927655634877,1.2062853593556497,-0.25043421114320213,1538,-1.1718849111401335,-0.3873331353679552,1.6269117107339177,1.6359330340894636,-0.4985886942097721,False,-1.6993495067932365,M,OldSchool,Together,Take my money!!,1.5645420764277118,-0.04089700122139648,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5022,1971,-0.28383222802690045,-1.086697559388094,5.4980165454329795,19,0.19441336502873857,-0.25990731722452864,0.037811334795337895,0.3739411751761225,-0.7523244031911379,True,0.7878475584539537,M,2nd Cycle,Married,Kind of OK,-0.28564043043432646,-0.9828386117973058,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5023,1961,0.33667544908304137,-0.8115396091388449,0.16528916028001295,188,1.603408462327888,-0.8970364079416617,-1.392379003549384,-0.7618514978458846,-0.8791922576818209,True,-0.07726446424072114,M,2nd Cycle,Married,Kind of OK,0.2925416029600605,-0.5887518943950072,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5024,1974,-0.8361334803338814,-1.178416876137844,-0.07841074710600968,21,0.40789747068012483,-0.5147589535113819,0.35563140998305387,-0.6356523119545504,-0.4985886942097721,True,0.24715254426978195,M,Master,Married,OK nice!,-0.45909504045264254,-0.9885491514004184,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5025,1979,-1.3507885653015617,-0.8115396091388449,0.27997146963814123,91,0.621381576331511,-0.13248149908110202,-0.5183737967831651,-0.004656382497879833,-0.7523244031911379,True,0.030874538596113225,F,Graduation,Single,OK nice!,-0.748186057149836,-0.8144966630805504,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5026,1974,-0.181795125817676,-0.4446623421398459,-0.17875776779437194,263,-0.8303103420979154,-0.005055680937675411,1.1501815979523438,0.878737918741459,-0.2448529852284063,True,0.030874538596113225,F,Graduation,Married,Kind of OK,-0.45909504045264254,-0.374547174490754,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5027,1942,2.1188726278050547,0.4725308253576516,0.2226303149590771,961,0.49329111294067934,-0.6421847716548085,-0.12109870279852009,-0.3832539401718822,-0.2448529852284063,True,-0.1854034670775555,M,Master,Together,Meh...,1.3910874664093957,1.1821697152327415,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5028,1969,-0.5777703048682169,-0.9032589258885947,-0.45112825251992666,118,1.8595893891095514,-0.8970364079416617,-1.8691091163309579,-0.7618514978458846,-0.8791922576818209,True,-0.2394729684959727,M,Graduation,Married,Meh...,-0.17000402375544907,-0.7805308493995371,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5029,1955,0.7085948725557666,-0.35294302539009614,-0.8668516239431417,397,0.06632290163790681,-0.3873331353679552,0.8323615227646278,-0.5094531260632162,-0.7523244031911379,True,-0.40168147275122423,M,Graduation,Married,OK nice!,0.6394508229966926,-0.22071951393190964,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5030,1949,1.016523079151553,1.3897239928551492,0.46633022234509974,1466,0.7067752185920656,-0.25990731722452864,-0.35946375918930706,-0.5094531260632162,-0.7523244031911379,False,-0.07726446424072114,M,Graduation,Together,OK nice!,0.9863600430333248,2.5281320027288636,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5031,1959,-0.09254899938396688,-1.3618555096373435,-0.19309305646413796,65,-0.1898580251437567,-0.6421847716548085,0.5145414475769118,-0.5094531260632162,0.8969577051877399,True,-0.7260984812617273,M,Graduation,Single,Kind of OK,0.4081780096389379,-0.9351318121963031,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5032,1940,1.5719493994036882,1.1145660426058999,-0.5658105618780549,1463,-1.0010976266190243,-0.25990731722452864,1.7858217483277756,0.12154280339345427,0.13575057824364245,True,-1.2127239940274819,F,Graduation,Married,Take my money!!,1.506723873088273,0.6932642465037614,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
5033,1952,0.4809373065512113,0.19737287510840237,-0.3364459431617983,651,0.49329111294067934,-0.25990731722452864,-0.438918777986236,-0.004656382497879833,-0.4985886942097721,True,-0.4557509741696414,M,Graduation,Married,Kind of OK,0.8129054330150087,0.26937565054771895,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5034,1992,-1.7643149980440738,-0.9032589258885947,0.19395973761954502,24,-1.6415499435731833,1.141776682353164,-0.836193871970881,3.4027216365681414,1.6581648321318374,True,1.43668157547496,M,Graduation,Married,Kind of OK,-1.499822700562539,-0.9487538285412278,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5035,1990,-1.2616151148665768,-0.9032589258885947,2.630958811479771,20,-1.3853690167915196,-0.13248149908110202,1.9447317859216335,0.7525387328501248,0.3894862872250083,False,1.5988900797302115,M,Graduation,Single,OK nice!,-1.3841862938836618,-0.9616025426482311,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5036,1954,0.7943525510506988,0.8394080923566506,0.0649421395916507,1028,0.9629561453737291,-0.3873331353679552,-1.233468965955526,-0.2570547542805481,-0.2448529852284063,False,-0.13133396565913832,M,Graduation,Single,Take my money!!,0.6972690263361314,1.3987538266382913,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5037,1971,-0.3275468412596986,-1.178416876137844,-0.6231517165571191,66,-1.0437944477493017,2.4160348637874303,0.27617639118612486,1.004937104632793,-0.7523244031911379,True,0.030874538596113225,M,Master,Married,OK nice!,-0.28564043043432646,-0.8784428096779046,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5038,1951,0.8136480287120585,1.5731626263546485,-0.45112825251992666,1469,0.10901972276818407,-0.5147589535113819,0.4350864287799828,-0.2570547542805481,-0.2448529852284063,False,0.030874538596113225,M,Graduation,Together,Take my money!!,0.8707236363544475,2.710214937365609,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5039,1991,-1.408275280292656,-1.086697559388094,0.12228329427071484,17,-1.129188090009856,-0.769610589798235,0.5939964663738408,2.6455265212201367,0.5163541417156912,False,0.40936104852503347,M,Graduation,Single,Meh...,-1.4420044972231003,-0.9966985672923603,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5040,1987,-0.7999044949697087,-0.35294302539009614,0.2226303149590771,222,0.2798070072892931,-0.6421847716548085,0.6734514851707698,-0.5094531260632162,-0.7523244031911379,True,0.7337780570355366,M,Master,Married,Kind of OK,-1.2107316838653457,-0.3077457580918436,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5041,1966,0.03423428039095624,-0.4446623421398459,-0.3651165205013304,254,0.7494720397223428,-0.25990731722452864,-0.28000874039237805,-0.7618514978458846,-0.8791922576818209,True,0.571569552780285,M,Graduation,Married,Kind of OK,0.0034505862628670192,-0.24647642693344846,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5042,1939,1.6676273517245173,1.9400398933536476,-0.608816427887353,2047,0.5786847552012339,-0.6421847716548085,-0.20055372159544907,-0.13085556838921394,-0.625456548700455,False,-1.4290019997011507,F,Graduation,Together,Take my money!!,1.5645420764277118,0.9009851245669803,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5043,1951,1.3136225619373858,1.2062853593556497,0.43765964500556764,1465,0.36520064954984754,-0.25990731722452864,-0.91564889076781,1.3835346623067954,-0.7523244031911379,False,-0.5098204755880585,F,Graduation,Single,Take my money!!,0.8707236363544475,1.8285314165600435,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5044,1988,-0.9324655166432311,-0.9032589258885947,-0.49413411852922473,66,-0.7022198787070837,-0.3873331353679552,1.4680016731400598,0.24774198928478838,0.008882723752959535,True,1.2204035698012912,F,Graduation,Married,Meh...,-1.2685498872047842,-0.7920708981808271,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5045,1938,0.9583822801719378,0.7476887756069008,-0.5514752732082889,947,-0.06176756175292493,0.6320734097794576,-0.12109870279852009,0.24774198928478838,-0.4985886942097721,True,0.030874538596113225,M,Graduation,Widow,OK nice!,1.6223602797671506,1.3750193964128548,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5046,1946,1.2490135990712887,1.2062853593556497,-0.3507812318315644,1602,-0.3606453096648657,-0.25990731722452864,1.1501815979523438,-0.5094531260632162,0.008882723752959535,False,-1.7534190082116536,M,Graduation,Together,Take my money!!,1.1598146530516409,-0.09431434042551194,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5047,1954,0.08260015754212352,-0.9949782426383444,0.23696560362884314,188,0.9202593242434518,-0.25990731722452864,-0.597828815580094,-0.6356523119545504,-0.8791922576818209,True,-0.8883069855169788,M,Graduation,Married,Kind of OK,0.6972690263361314,-0.7564989952364385,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5048,1989,-1.5655461415325147,-0.7198202923890952,-0.7234987372454813,75,-0.8303103420979154,0.1223701372057512,0.6734514851707698,1.7621322199807978,-0.4985886942097721,True,1.0041255641276225,F,Graduation,Single,Meh...,-1.326368090544223,-0.7751177337340868,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5049,1949,1.423326982012047,2.0317592101033974,-0.29344007715250026,2107,-0.9584008054887472,0.37722177349260444,2.1830968423124206,-0.8880506837372186,-0.11798513073772338,False,-1.807488509630071,M,Master,Married,OK nice!,0.9863600430333248,0.08074938928240735,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5050,1947,1.1188872233550378,0.7476887756069008,-0.06407545843624364,954,0.49329111294067934,-0.13248149908110202,-0.438918777986236,-0.3832539401718822,-0.2448529852284063,True,0.7878475584539537,F,Master,Married,Take my money!!,1.1019964497122023,2.187403139743148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
5051,1984,-0.8234878565558151,-1.3618555096373435,6.773857237042156,13,-1.3426721956612424,1.0143508642097374,0.9912715603584857,0.12154280339345427,1.2775612686597888,True,0.3012220456881991,F,Graduation,Married,Horrible,-1.0372770738470296,-1.0101421292746877,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5052,1939,1.3669304070018204,1.9400398933536476,-0.6948281599059493,1923,0.23711018615901583,-0.5147589535113819,0.5939964663738408,-0.5094531260632162,-0.625456548700455,False,-1.4830715011195679,F,Master,Single,OK nice!,1.5645420764277118,0.6685780596778059,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5053,1966,-0.012641738786358415,0.38081150860790186,-0.12141661311530778,644,0.7921688608526201,-0.25990731722452864,-0.836193871970881,-0.7618514978458846,0.008882723752959535,True,0.571569552780285,M,1st Cycle,Together,Meh...,0.0034505862628670192,0.9830741313617234,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5054,1956,0.2911075978827681,0.38081150860790186,-0.049740169766477604,720,1.2618338932856699,-0.769610589798235,-0.9951039095647389,-0.6356523119545504,-0.7523244031911379,True,-0.13133396565913832,F,Master,Married,Kind of OK,0.581632619657254,0.6659012442388469,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5055,1953,0.6082656563165683,1.481443309604899,0.2943067583079073,1471,1.0483497876342835,-0.769610589798235,-0.677283834377023,-0.5094531260632162,-0.7523244031911379,False,-0.617959478424893,M,Graduation,Married,OK nice!,0.7550872296755701,1.6653051595710764,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5056,1950,0.4329348093936666,0.5642501421074013,0.53800666569393,952,0.621381576331511,-0.5147589535113819,-0.677283834377023,0.12154280339345427,-0.3717208397190892,True,-0.7260984812617273,M,Graduation,Married,Take my money!!,0.9285418396938862,0.5949953775001993,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
5057,1973,-0.3766758163974733,0.2890921918581521,-0.15008719045483987,602,-0.31794848853458846,-0.769610589798235,0.9118165415615568,-0.2570547542805481,0.3894862872250083,True,0.40936104852503347,M,1st Cycle,Single,Kind of OK,-0.40127683711320383,0.7432314680309962,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
